id,price,brand,name,ratingAverage,ratingCount,reviewCount,minPurchaseCount,recommendationRate,complaintRate,ratings
6218450,17977.56,BEKO,BEKO RCNE560E40ZXBN,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
6318117,9037.96,LIEBHERR,LIEBHERR T 1504,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
4067303,13492.46,LIEBHERR,LIEBHERR TP 1724,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
6153385,24103.14,BEKO,BEKO RCNE560E60ZGBHN,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
7134801,39164.32,LIEBHERR,LIEBHERR CBNsdb 5753,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7075544,34990.00,LIEBHERR,LIEBHERR CBNsda 5723,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5632687,74078.61,LIEBHERR,LIEBHERR ZKes 453,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7176163,39536.59,Samsung,SAMSUNG RH68B8541B1/EF,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7547182,14948.91,BEKO,BEKO Beyond B3RMLNE444HXB,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
7811729,13251.02,ETA,ETA 139790000EN,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
5632688,147897.48,LIEBHERR,LIEBHERR ECBN 6256,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7137690,24792.32,LIEBHERR,LIEBHERR RBsfe 5220,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6937659,35025.97,LIEBHERR,LIEBHERR IRd 4150,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7075562,29926.80,LIEBHERR,LIEBHERR CNsdd 5253,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5327682,18136.02,WHIRLPOOL,WHIRLPOOL ADN203 C,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6674550,34403.53,Miele,MIELE KFN 7733 F,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7455789,14259.11,LIEBHERR,LIEBHERR Rf 4200,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7134803,21836.75,LIEBHERR,LIEBHERR CNsfd 5723,,0,0,10,,0.0,"[0, 0, 0, 0, 0]"
6937624,20990.00,LIEBHERR,LIEBHERR IRe 3921,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7853707,15823.06,LIEBHERR,LIEBHERR KGNd 52Z03,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7746850,10572.62,LORD,LORD L2,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937632,17827.93,LIEBHERR,LIEBHERR IRf 3901,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7746853,6642.68,LORD,LORD R3,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6468979,70237.43,LIEBHERR,LIEBHERR CBNbe 5778,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624421,35210.31,Miele,MIELE KFN 4797 DD bílá,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7747097,6669.83,LORD,LORD R2,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7962439,19344.80,ELECTROLUX,ELECTROLUX 600 Twintech ENT6NE18S,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5274495,24652.55,LIEBHERR,LIEBHERR SGNesf 3063,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7134806,23111.15,LIEBHERR,LIEBHERR CNsfd 5734,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5260526,19515.46,WHIRLPOOL,WHIRLPOOL ADN 202/2,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
260596,3651.27,LIEBHERR,Spořící přepážka k LIEBHERR GN 3023,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8424545,8183.06,BEKO,BEKO RCSA240K40SN,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8558760,17495.51,GORENJE,GORENJE RI518EA1,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8424439,5087.87,BEKO,BEKO TS190340N,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7631353,8245.23,CANDY,CANDY CRU 164 NE/N,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7966772,14801.47,GORENJE,GORENJE NRC6194SXL4,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8052174,22660.90,Samsung,SAMSUNG RR39C7BJ5S9/EF,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8014937,27278.45,HISENSE,HISENSE RQ758N4SBSE,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
8008643,24165.89,SIEMENS,SIEMENS KI96NNSE0,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6928133,27624.01,FRANKE,FRANKE FCT 480 NF XS E,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937666,70644.19,LIEBHERR,LIEBHERR ICNdi 5173,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7631351,14713.49,CANDY,CANDY CBT5518EW,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937634,18524.79,LIEBHERR,LIEBHERR IRSf 3901,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937633,18524.79,LIEBHERR,LIEBHERR IRSf 3900,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7631352,21370.33,CANDY,CANDY CBT7719FW 70 cm,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6862156,18946.24,LORD,LORD C4,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7624416,27657.28,Miele,MIELE KFN 4395 CD nerezový vzhled,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6937627,28085.04,LIEBHERR,LIEBHERR IRd 3951,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
7631350,34147.55,WHIRLPOOL,Whirlpool WHC20 T593 P,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6547291,2060.70,Ukonic,Xbox Mini Fridge,4.0,40,15,2000,0.7,0.0171,"[5, 5, 2, 5, 23]"
6418970,4499.00,Concept,CONCEPT LFT2047wh,4.8,9,4,100,1.0,0.0,"[0, 0, 0, 2, 7]"
5832966,11958.59,SEVERIN,SEVERIN RKG 8933,4.4,3,1,20,0.67,0.0,"[0, 0, 1, 0, 2]"
6127075,53971.35,Smeg,SMEG FAB32RBL3,5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
5525161,14990.00,Concept,CONCEPT LA7383ss,4.5,4,1,100,1.0,0.0342,"[0, 0, 0, 2, 2]"
4279493,17333.17,LG,LG GBB60SWGFS,5.0,1,1,100,1.0,0.0,"[0, 0, 0, 0, 1]"
3859641,16165.59,Concept,CONCEPT LKR7360bc,5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
3859654,13490.00,Concept,CONCEPT LKR7360wh,5.0,1,0,20,1.0,0.0,"[0, 0, 0, 0, 1]"
7056212,19252.55,PHILCO,PHILCO PX 396 E,,0,0,20,,0.0,"[0, 0, 0, 0, 0]"
5459630,57359.78,Sharp,SHARP SJ PX830FSL,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5859760,21164.30,SEVERIN,SEVERIN FRD 8994,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6127104,22959.97,Smeg,SMEG FAB10LRD5,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5262943,28459.71,Concept,CONCEPT LA8983ss,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5141023,25651.47,Concept,CONCEPT LA8883ss,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5697368,11539.68,WHIRLPOOL,WHIRLPOOL W7 921O OX H,,0,0,20,,0.0536,"[0, 0, 0, 0, 0]"
5596963,15070.07,Concept,CONCEPT LK5660ss,,0,0,50,,0.0,"[0, 0, 0, 0, 0]"
2220474,16854.05,Concept,CONCEPT LA8080 WH,4.2,5,3,0,0.8,0.0,"[0, 0, 1, 2, 2]"
1569235,16384.25,Concept,CONCEPT LA8080,4.2,5,3,0,0.8,0.0,"[0, 0, 1, 2, 2]"
5515208,18252.62,Concept,CONCEPT LA8385ss,4.2,6,1,50,0.83,0.011,"[0, 1, 0, 2, 3]"
2925349,20989.12,Concept,CONCEPT LA8580wh,3.0,1,1,0,0.0,0.0,"[0, 0, 1, 0, 0]"
2892505,16384.15,Concept,CONCEPT LA8080ss,4.2,5,3,0,0.8,0.0,"[0, 0, 1, 2, 2]"
2925346,20989.12,Concept,CONCEPT LA8580bc,3.0,1,1,0,0.0,0.0,"[0, 0, 1, 0, 0]"
6127078,53971.35,Smeg,SMEG FAB32LRD3,5.0,1,0,0,1.0,0.0,"[0, 0, 0, 0, 1]"
3859645,16170.05,Concept,CONCEPT LKR7360cr,5.0,1,0,20,1.0,0.0,"[0, 0, 0, 0, 1]"
5321428,14990.00,Concept,CONCEPT LKR7360cl,,0,0,20,,0.0357,"[0, 0, 0, 0, 0]"
2892506,10666.74,Concept,CONCEPT LKV4360,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
5263566,14553.18,Concept,CONCEPT LKV5360,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
6922599,27514.54,SEVERIN,SEVERIN CDR 8996,,0,0,0,,0.0,"[0, 0, 0, 0, 0]"
